variant,seed,minute,character,room,action,target,motive,urgency,resolution,margin,outcome
mara_ate_it,20,66,leo,kitchen,wait,,keep_peace,0.821,clear,0.327,stayed where they were
mara_ate_it,20,67,elena,kitchen,wait,,keep_peace,0.910,clear,0.139,stayed where they were
mara_ate_it,20,69,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.001,"thought again, and carried on"
mara_ate_it,20,69,elena,kitchen,wait,,keep_peace,0.901,clear,0.151,"thought again, and carried on"
mara_ate_it,20,69,leo,kitchen,wait,,keep_peace,0.802,clear,0.331,"thought again, and carried on"
mara_ate_it,20,69,mara,kitchen,comfort,daniel,look_after:daniel,0.574,clear,0.127,sat with daniel
mara_ate_it,20,70,daniel,kitchen,observe,leo,find_out,0.990,too_close,0.001,watched leo
mara_ate_it,20,71,leo,kitchen,wait,,keep_peace,0.793,clear,0.333,stayed where they were
mara_ate_it,20,72,elena,kitchen,wait,,keep_peace,0.888,clear,0.155,stayed where they were
mara_ate_it,20,74,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.001,
mara_ate_it,20,74,leo,kitchen,wait,,keep_peace,0.784,clear,0.166,"thought again, and carried on"
mara_ate_it,20,77,daniel,kitchen,observe,mara,find_out,0.990,too_close,0.001,watched mara
mara_ate_it,20,77,elena,kitchen,wait,,keep_peace,0.870,clear,0.162,
mara_ate_it,20,77,leo,kitchen,wait,,keep_peace,0.765,clear,0.212,stayed where they were
mara_ate_it,20,77,mara,kitchen,comfort,daniel,look_after:daniel,0.561,clear,0.115,sat with daniel
mara_ate_it,20,81,daniel,kitchen,observe,elena,find_out,0.990,too_close,0.047,watched elena
mara_ate_it,20,81,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.233,
mara_ate_it,20,81,leo,kitchen,wait,,keep_peace,0.935,too_close,0.000,"thought again, and carried on"
mara_ate_it,20,81,mara,kitchen,comfort,daniel,look_after:daniel,0.555,too_close,0.028,"thought again, and carried on"
mara_ate_it,20,82,leo,kitchen,wait,,keep_peace,0.922,too_close,0.022,stayed where they were
mara_ate_it,20,85,daniel,kitchen,wait,,keep_peace,0.551,clear,0.305,stayed where they were
mara_ate_it,20,85,elena,kitchen,comfort,mara,look_after:mara,0.780,clear,0.148,"thought again, and carried on"
mara_ate_it,20,86,daniel,kitchen,wait,,keep_peace,0.490,clear,0.493,"thought again, and carried on"
mara_ate_it,20,86,elena,kitchen,wait,,keep_peace,0.940,clear,0.117,
mara_ate_it,20,86,leo,kitchen,wait,,keep_peace,0.870,clear,0.320,"thought again, and carried on"
mara_ate_it,20,86,mara,kitchen,comfort,daniel,look_after:daniel,0.548,too_close,0.033,
mara_ate_it,20,87,leo,kitchen,wait,,keep_peace,0.857,clear,0.321,
mara_ate_it,20,90,daniel,kitchen,observe,leo,find_out,0.990,too_close,0.022,
mara_ate_it,21,1,daniel,kitchen,check_pantry,,find_out,0.990,clear,0.160,found 2 portions left
mara_ate_it,21,1,elena,kitchen,comfort,daniel,look_after:daniel,0.877,too_close,0.000,sat with daniel
mara_ate_it,21,1,leo,kitchen,check_pantry,,guard_supplies,0.850,clear,0.252,found 2 portions left
mara_ate_it,21,1,mara,kitchen,check_pantry,,find_out,0.530,too_close,0.048,found 2 portions left
mara_ate_it,21,4,daniel,kitchen,search_room,,find_out,0.990,clear,0.497,went through the room
mara_ate_it,21,4,leo,kitchen,comfort,daniel,look_after:daniel,0.608,too_close,0.062,
mara_ate_it,21,4,mara,kitchen,comfort,daniel,look_after:daniel,0.888,clear,0.147,
mara_ate_it,21,9,daniel,kitchen,search_room,,find_out,0.990,clear,0.637,"thought again, and carried on"
mara_ate_it,21,9,elena,kitchen,check_pantry,,guard_supplies,0.850,clear,0.194,
mara_ate_it,21,9,leo,kitchen,wait,,keep_peace,0.877,clear,0.085,
mara_ate_it,21,9,mara,kitchen,search_room,,find_out,0.530,clear,0.223,
mara_ate_it,21,12,daniel,kitchen,go_to,back_room,find_out,0.990,clear,0.080,went to back_room
mara_ate_it,21,12,elena,kitchen,comfort,mara,look_after:mara,0.877,too_close,0.051,
mara_ate_it,21,12,leo,kitchen,comfort,mara,look_after:mara,0.676,too_close,0.002,
mara_ate_it,21,12,mara,kitchen,search_room,,find_out,0.530,clear,0.176,"thought again, and carried on"
mara_ate_it,21,13,daniel,kitchen,go_to,back_room,find_out,0.990,clear,0.110,"thought again, and carried on"
mara_ate_it,21,13,leo,kitchen,comfort,elena,look_after:elena,0.676,too_close,0.003,
mara_ate_it,21,13,mara,kitchen,comfort,elena,look_after:elena,0.922,clear,0.272,
mara_ate_it,21,14,elena,kitchen,comfort,daniel,look_after:daniel,0.877,too_close,0.046,daniel had gone before it could help
mara_ate_it,21,14,leo,kitchen,comfort,daniel,look_after:daniel,0.676,too_close,0.004,daniel had gone before it could help
mara_ate_it,21,14,mara,kitchen,comfort,daniel,look_after:daniel,0.930,too_close,0.019,daniel had gone before it could help
mara_ate_it,21,16,daniel,back_room,search_room,,find_out,0.990,clear,0.630,went through the room
mara_ate_it,21,22,elena,kitchen,check_pantry,,guard_supplies,0.850,clear,0.153,found 2 portions left
mara_ate_it,21,22,leo,kitchen,wait,,keep_peace,0.868,clear,0.080,stayed where they were
mara_ate_it,21,22,mara,kitchen,search_room,,find_out,0.530,clear,0.138,went through the room
mara_ate_it,21,24,daniel,back_room,go_to,bathroom,find_out,0.990,too_close,0.024,went to bathroom
mara_ate_it,21,25,elena,kitchen,comfort,mara,look_after:mara,0.645,too_close,0.028,
mara_ate_it,21,27,leo,kitchen,wait,,keep_peace,0.818,too_close,0.055,stayed where they were
mara_ate_it,21,28,daniel,bathroom,search_room,,find_out,0.990,clear,0.981,went through the room
mara_ate_it,21,30,elena,kitchen,wait,,keep_peace,0.974,clear,0.301,stayed where they were
mara_ate_it,21,30,mara,kitchen,wait,,keep_peace,0.388,too_close,0.022,stayed where they were
mara_ate_it,21,32,leo,kitchen,wait,,keep_peace,0.791,too_close,0.042,stayed where they were
mara_ate_it,21,35,elena,kitchen,wait,,keep_peace,0.951,clear,0.299,stayed where they were
mara_ate_it,21,35,mara,kitchen,wait,,keep_peace,0.361,too_close,0.020,stayed where they were
mara_ate_it,21,36,daniel,bathroom,go_to,brothers_room,find_out,0.990,too_close,0.031,went to brothers_room
mara_ate_it,21,37,leo,kitchen,search_room,,find_out,0.705,too_close,0.029,went through the room
mara_ate_it,21,40,daniel,brothers_room,search_room,,find_out,0.990,clear,0.981,went through the room
mara_ate_it,21,40,elena,kitchen,wait,,keep_peace,0.925,clear,0.296,stayed where they were
mara_ate_it,21,40,mara,kitchen,wait,,keep_peace,0.342,too_close,0.018,
mara_ate_it,21,45,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.231,sat with mara
mara_ate_it,21,45,leo,kitchen,wait,,keep_peace,0.935,too_close,0.000,stayed where they were
mara_ate_it,21,45,mara,kitchen,go_to,back_room,find_out,0.530,too_close,0.028,
mara_ate_it,21,46,leo,kitchen,wait,,keep_peace,0.960,too_close,0.003,"thought again, and carried on"
mara_ate_it,21,46,mara,kitchen,comfort,elena,look_after:elena,0.922,clear,0.418,
mara_ate_it,21,48,daniel,brothers_room,go_to,kitchen,get_food,0.771,clear,0.212,went to kitchen
mara_ate_it,21,50,leo,kitchen,wait,,keep_peace,0.911,clear,0.092,stayed where they were
mara_ate_it,21,52,daniel,kitchen,observe,elena,find_out,0.990,too_close,0.001,watched elena
mara_ate_it,21,53,elena,kitchen,wait,,keep_peace,0.944,clear,0.117,stayed where they were
mara_ate_it,21,53,leo,kitchen,wait,,keep_peace,0.872,clear,0.304,"thought again, and carried on"
mara_ate_it,21,53,mara,kitchen,comfort,daniel,look_after:daniel,0.613,clear,0.154,sat with daniel
mara_ate_it,21,56,daniel,kitchen,observe,leo,find_out,0.990,too_close,0.001,watched leo
mara_ate_it,21,56,elena,kitchen,wait,,keep_peace,0.929,clear,0.121,"thought again, and carried on"
mara_ate_it,21,56,leo,kitchen,wait,,keep_peace,0.837,clear,0.308,stayed where they were
mara_ate_it,21,59,elena,kitchen,wait,,keep_peace,0.913,clear,0.130,stayed where they were
mara_ate_it,21,60,daniel,kitchen,observe,mara,find_out,0.990,too_close,0.001,watched mara
mara_ate_it,21,60,leo,kitchen,wait,,keep_peace,0.807,clear,0.167,"thought again, and carried on"
mara_ate_it,21,61,daniel,kitchen,observe,mara,find_out,0.990,too_close,0.001,"thought again, and carried on"
mara_ate_it,21,61,elena,kitchen,wait,,keep_peace,0.904,clear,0.134,"thought again, and carried on"
mara_ate_it,21,61,leo,kitchen,wait,,keep_peace,0.801,clear,0.187,"thought again, and carried on"
mara_ate_it,21,61,mara,kitchen,comfort,daniel,look_after:daniel,0.591,clear,0.138,sat with daniel
mara_ate_it,21,62,leo,kitchen,wait,,keep_peace,0.797,clear,0.212,
mara_ate_it,21,64,daniel,kitchen,wait,,keep_peace,0.605,clear,0.231,stayed where they were
mara_ate_it,21,64,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.232,
mara_ate_it,21,64,leo,kitchen,comfort,mara,look_after:mara,0.676,too_close,0.001,
mara_ate_it,21,64,mara,kitchen,comfort,daniel,look_after:daniel,0.584,too_close,0.008,"thought again, and carried on"
mara_ate_it,21,69,daniel,kitchen,wait,,keep_peace,0.541,clear,0.320,stayed where they were
mara_ate_it,21,70,daniel,kitchen,wait,,keep_peace,0.484,clear,0.525,"thought again, and carried on"
mara_ate_it,21,70,elena,kitchen,wait,,keep_peace,0.938,clear,0.157,stayed where they were
mara_ate_it,21,70,leo,kitchen,wait,,keep_peace,0.861,clear,0.309,stayed where they were
mara_ate_it,21,70,mara,kitchen,comfort,daniel,look_after:daniel,0.572,too_close,0.070,sat with daniel
mara_ate_it,21,74,daniel,kitchen,wait,,keep_peace,0.467,too_close,0.026,
mara_ate_it,21,75,elena,kitchen,wait,,keep_peace,0.913,clear,0.163,stayed where they were
mara_ate_it,21,75,leo,kitchen,wait,,keep_peace,0.814,clear,0.314,stayed where they were
mara_ate_it,21,78,daniel,kitchen,observe,elena,find_out,0.990,too_close,0.043,watched elena
mara_ate_it,21,78,elena,kitchen,wait,,keep_peace,0.899,clear,0.166,"thought again, and carried on"
mara_ate_it,21,78,leo,kitchen,wait,,keep_peace,0.797,clear,0.336,"thought again, and carried on"
mara_ate_it,21,78,mara,kitchen,comfort,daniel,look_after:daniel,0.559,clear,0.114,sat with daniel
mara_ate_it,21,80,elena,kitchen,wait,,keep_peace,0.890,clear,0.168,stayed where they were
mara_ate_it,21,80,leo,kitchen,wait,,keep_peace,0.790,clear,0.332,stayed where they were
mara_ate_it,21,82,daniel,kitchen,observe,leo,find_out,0.990,too_close,0.001,watched leo
mara_ate_it,21,82,elena,kitchen,wait,,keep_peace,0.882,clear,0.098,"thought again, and carried on"
mara_ate_it,21,85,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,
mara_ate_it,21,86,daniel,kitchen,observe,mara,find_out,0.990,too_close,0.001,watched mara
mara_ate_it,21,86,elena,kitchen,wait,,keep_peace,0.868,clear,0.141,
mara_ate_it,21,86,leo,kitchen,wait,,keep_peace,0.765,clear,0.157,"thought again, and carried on"
mara_ate_it,21,86,mara,kitchen,comfort,daniel,look_after:daniel,0.548,clear,0.104,
mara_ate_it,21,90,daniel,kitchen,wait,,keep_peace,0.605,clear,0.231,
mara_ate_it,21,90,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.233,
mara_ate_it,21,90,leo,kitchen,comfort,mara,look_after:mara,0.676,too_close,0.000,
mara_ate_it,21,90,mara,kitchen,go_to,back_room,find_out,0.530,too_close,0.037,
mara_ate_it,22,1,daniel,kitchen,check_pantry,,find_out,0.990,clear,0.160,found 2 portions left
mara_ate_it,22,1,elena,kitchen,comfort,daniel,look_after:daniel,0.877,too_close,0.000,sat with daniel
mara_ate_it,22,1,leo,kitchen,check_pantry,,guard_supplies,0.850,clear,0.252,found 2 portions left
mara_ate_it,22,1,mara,kitchen,check_pantry,,find_out,0.530,too_close,0.048,found 2 portions left
mara_ate_it,22,4,daniel,kitchen,search_room,,find_out,0.990,clear,0.497,went through the room
mara_ate_it,22,4,leo,kitchen,wait,,keep_peace,0.942,too_close,0.062,stayed where they were
mara_ate_it,22,4,mara,kitchen,comfort,daniel,look_after:daniel,0.888,clear,0.147,
mara_ate_it,22,9,daniel,kitchen,search_room,,find_out,0.990,clear,0.637,"thought again, and carried on"
mara_ate_it,22,9,elena,kitchen,check_pantry,,guard_supplies,0.850,clear,0.194,
mara_ate_it,22,9,leo,kitchen,wait,,keep_peace,0.877,clear,0.085,"thought again, and carried on"
mara_ate_it,22,9,mara,kitchen,search_room,,find_out,0.530,clear,0.223,
mara_ate_it,22,10,leo,kitchen,wait,,keep_peace,0.864,too_close,0.078,
mara_ate_it,22,12,daniel,kitchen,go_to,back_room,find_out,0.990,clear,0.080,went to back_room
mara_ate_it,22,12,elena,kitchen,comfort,mara,look_after:mara,0.877,too_close,0.051,
mara_ate_it,22,12,leo,kitchen,comfort,mara,look_after:mara,0.676,too_close,0.002,
mara_ate_it,22,12,mara,kitchen,search_room,,find_out,0.530,clear,0.176,"thought again, and carried on"
mara_ate_it,22,13,daniel,kitchen,go_to,back_room,find_out,0.990,clear,0.110,"thought again, and carried on"
mara_ate_it,22,13,leo,kitchen,wait,,keep_peace,0.963,too_close,0.003,
mara_ate_it,22,13,mara,kitchen,comfort,elena,look_after:elena,0.922,clear,0.272,sat with elena
mara_ate_it,22,14,elena,kitchen,check_pantry,,guard_supplies,0.850,too_close,0.046,found 2 portions left
mara_ate_it,22,14,leo,kitchen,comfort,mara,look_after:mara,0.628,too_close,0.004,
mara_ate_it,22,14,mara,kitchen,comfort,elena,look_after:elena,0.908,too_close,0.019,"thought again, and carried on"
mara_ate_it,22,16,daniel,back_room,search_room,,find_out,0.990,clear,0.630,went through the room
mara_ate_it,22,17,elena,kitchen,comfort,mara,look_after:mara,0.761,clear,0.128,
mara_ate_it,22,21,elena,kitchen,wait,,keep_peace,0.911,clear,0.295,stayed where they were
mara_ate_it,22,21,leo,kitchen,wait,,keep_peace,0.881,clear,0.087,stayed where they were
mara_ate_it,22,21,mara,kitchen,search_room,,find_out,0.530,clear,0.149,went through the room
mara_ate_it,22,24,daniel,back_room,go_to,kitchen,get_food,0.660,too_close,0.024,went to kitchen
mara_ate_it,22,26,elena,kitchen,wait,,keep_peace,0.888,clear,0.284,
mara_ate_it,22,26,leo,kitchen,wait,,keep_peace,0.825,too_close,0.059,stayed where they were
mara_ate_it,22,28,daniel,kitchen,observe,mara,find_out,0.990,too_close,0.056,watched mara
mara_ate_it,22,29,elena,kitchen,comfort,daniel,look_after:daniel,0.625,too_close,0.005,
mara_ate_it,22,29,mara,kitchen,comfort,daniel,look_after:daniel,0.736,clear,0.264,sat with daniel
mara_ate_it,22,31,leo,kitchen,wait,,keep_peace,0.795,too_close,0.044,stayed where they were
mara_ate_it,22,32,daniel,kitchen,observe,elena,find_out,0.990,too_close,0.061,watched elena
mara_ate_it,22,32,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.231,
mara_ate_it,22,32,leo,kitchen,wait,,keep_peace,0.940,too_close,0.001,"thought again, and carried on"
mara_ate_it,22,32,mara,kitchen,comfort,daniel,look_after:daniel,0.712,clear,0.109,"thought again, and carried on"
mara_ate_it,22,36,daniel,kitchen,go_to,bathroom,find_out,0.990,clear,0.092,went to bathroom
mara_ate_it,22,36,elena,kitchen,comfort,mara,look_after:mara,0.780,clear,0.146,"thought again, and carried on"
mara_ate_it,22,36,leo,kitchen,wait,,keep_peace,0.887,too_close,0.074,stayed where they were
mara_ate_it,22,38,daniel,kitchen,go_to,bathroom,find_out,0.990,clear,0.130,"thought again, and carried on"
mara_ate_it,22,38,elena,kitchen,wait,,keep_peace,0.950,too_close,0.055,stayed where they were
mara_ate_it,22,38,leo,kitchen,wait,,keep_peace,0.862,too_close,0.077,"thought again, and carried on"
mara_ate_it,22,38,mara,kitchen,comfort,daniel,look_after:daniel,0.674,clear,0.153,daniel had gone before it could help
mara_ate_it,22,40,daniel,bathroom,search_room,,find_out,0.990,clear,0.981,went through the room
mara_ate_it,22,41,leo,kitchen,search_room,,find_out,0.705,too_close,0.061,went through the room
mara_ate_it,22,43,elena,kitchen,wait,,keep_peace,0.924,clear,0.197,stayed where they were
mara_ate_it,22,46,mara,kitchen,wait,,keep_peace,0.327,too_close,0.001,
mara_ate_it,22,48,daniel,bathroom,go_to,brothers_room,find_out,0.990,too_close,0.059,went to brothers_room
mara_ate_it,22,48,elena,kitchen,wait,,keep_peace,0.900,clear,0.219,
mara_ate_it,22,49,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.231,sat with mara
mara_ate_it,22,49,leo,kitchen,comfort,mara,look_after:mara,0.676,too_close,0.001,
mara_ate_it,22,49,mara,kitchen,wait,,keep_peace,0.442,too_close,0.027,"thought again, and carried on"
mara_ate_it,22,50,leo,kitchen,wait,,keep_peace,0.961,too_close,0.003,stayed where they were
mara_ate_it,22,50,mara,kitchen,comfort,elena,look_after:elena,0.922,clear,0.412,
mara_ate_it,22,52,daniel,brothers_room,search_room,,find_out,0.990,clear,0.981,went through the room
mara_ate_it,22,55,leo,kitchen,wait,,keep_peace,0.899,clear,0.105,stayed where they were
mara_ate_it,22,57,elena,kitchen,wait,,keep_peace,0.944,clear,0.277,stayed where they were
mara_ate_it,22,57,leo,kitchen,wait,,keep_peace,0.873,clear,0.347,"thought again, and carried on"
mara_ate_it,22,57,mara,kitchen,wait,,keep_peace,0.374,too_close,0.021,stayed where they were
mara_ate_it,22,60,daniel,brothers_room,go_to,kitchen,get_food,0.826,clear,0.242,went to kitchen
mara_ate_it,22,61,leo,kitchen,wait,,keep_peace,0.828,clear,0.336,stayed where they were
mara_ate_it,22,62,elena,kitchen,wait,,keep_peace,0.918,clear,0.295,stayed where they were
mara_ate_it,22,62,mara,kitchen,go_to,back_room,find_out,0.530,too_close,0.019,went to back_room
mara_ate_it,22,64,daniel,kitchen,observe,elena,find_out,0.990,too_close,0.052,watched elena
mara_ate_it,22,66,leo,kitchen,wait,,keep_peace,0.797,clear,0.325,stayed where they were
mara_ate_it,22,66,mara,back_room,search_room,,find_out,0.530,clear,0.474,went through the room
mara_ate_it,22,67,elena,kitchen,wait,,keep_peace,0.895,clear,0.146,stayed where they were
mara_ate_it,22,68,daniel,kitchen,observe,leo,find_out,0.990,too_close,0.001,watched leo
mara_ate_it,22,68,elena,kitchen,wait,,keep_peace,0.890,clear,0.102,"thought again, and carried on"
mara_ate_it,22,71,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
mara_ate_it,22,72,daniel,kitchen,wait,,keep_peace,0.428,clear,0.504,stayed where they were
mara_ate_it,22,72,leo,kitchen,wait,,keep_peace,0.765,clear,0.157,"thought again, and carried on"
mara_ate_it,22,73,elena,kitchen,wait,,keep_peace,0.872,clear,0.153,stayed where they were
mara_ate_it,22,74,mara,back_room,go_to,kitchen,get_food,0.781,clear,0.210,went to kitchen
mara_ate_it,22,77,daniel,kitchen,wait,,keep_peace,0.428,clear,0.487,stayed where they were
mara_ate_it,22,77,leo,kitchen,wait,,keep_peace,0.765,clear,0.238,stayed where they were
mara_ate_it,22,78,elena,kitchen,wait,,keep_peace,0.857,clear,0.162,stayed where they were
mara_ate_it,22,78,mara,kitchen,comfort,daniel,look_after:daniel,0.559,clear,0.114,sat with daniel
mara_ate_it,22,82,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.001,
mara_ate_it,22,82,leo,kitchen,wait,,keep_peace,0.765,clear,0.279,stayed where they were
mara_ate_it,22,83,elena,kitchen,wait,,keep_peace,0.847,clear,0.168,stayed where they were
mara_ate_it,22,86,daniel,kitchen,observe,elena,find_out,0.990,too_close,0.040,watched elena
mara_ate_it,22,86,elena,kitchen,wait,,keep_peace,0.825,clear,0.170,"thought again, and carried on"
mara_ate_it,22,86,leo,kitchen,wait,,keep_peace,0.765,clear,0.296,"thought again, and carried on"
mara_ate_it,22,86,mara,kitchen,comfort,daniel,look_after:daniel,0.548,clear,0.104,
mara_ate_it,22,87,leo,kitchen,wait,,keep_peace,0.765,clear,0.299,
mara_ate_it,22,88,elena,kitchen,wait,,keep_peace,0.825,clear,0.172,
mara_ate_it,22,90,daniel,kitchen,observe,mara,find_out,0.990,too_close,0.001,
